55,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870225,89,122,39,111,-9999
56,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870226,58,144,44,133,-9999
57,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870227,0,144,33,139,-9999
58,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870228,0,144,44,133,-9999
59,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870301,0,144,44,139,-9999
60,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870302,0,150,89,144,-9999
61,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870303,0,172,61,161,-9999
62,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870304,0,267,94,206,-9999
63,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870305,0,206,128,167,-9999
64,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870306,61,161,128,-9999,-9999
65,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870307,0,161,117,144,-9999
66,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870308,0,150,133,150,-9999
67,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870309,0,150,100,150,-9999
68,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870310,0,161,100,144,-9999
69,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870311,0,161,122,-9999,-9999
70,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870312,0,156,117,144,-9999
71,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870313,0,189,89,161,-9999
72,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870314,0,161,83,144,-9999
73,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870315,38,-9999,-9999,-9999,-9999
74,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870316,0,150,61,144,-9999
75,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870317,0,156,61,144,-9999
76,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870318,0,156,72,144,-9999
77,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870319,0,156,122,-9999,-9999
78,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870320,0,144,67,139,-9999
79,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870321,89,144,61,106,-9999
80,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870322,0,144,61,133,-9999
81,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870323,0,144,44,139,-9999
82,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870324,13,144,78,133,-9999
83,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870325,0,161,56,161,-9999
84,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870326,0,161,67,-9999,-9999
85,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870327,0,167,100,144,-9999
86,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870328,0,161,100,161,-9999
87,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870329,0,189,67,189,-9999
88,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870330,0,222,61,178,-9999
89,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870331,0,200,83,189,-9999
90,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870401,0,194,72,94,-9999
91,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870402,0,156,67,-9999,-9999
92,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870403,0,139,128,144,-9999
93,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870404,152,156,83,144,-9999
94,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870405,0,156,78,156,-9999
95,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870406,0,167,83,156,-9999
96,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870407,0,178,89,172,-9999
97,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870408,0,194,89,178,-9999
98,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870409,0,206,106,189,-9999
99,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870410,0,206,106,178,-9999
100,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870411,0,206,106,178,-9999
101,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870412,0,206,100,144,-9999
102,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870413,0,178,111,178,-9999
103,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870414,0,194,117,178,-9999
104,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870415,0,206,100,178,-9999
105,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870416,0,211,100,161,-9999
106,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870417,0,161,133,-9999,-9999
107,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870418,-9999,-9999,-9999,150,-9999
108,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870419,0,172,106,167,-9999
109,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870420,0,183,128,178,-9999
110,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870421,0,222,144,189,-9999
111,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870422,0,228,128,206,-9999
112,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870423,0,178,111,172,-9999
113,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870424,0,178,128,-9999,-9999
114,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870425,0,172,117,156,-9999
115,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870426,0,167,144,156,-9999
116,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870427,0,167,150,161,-9999
117,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870428,0,167,150,161,-9999
118,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870429,0,167,156,156,-9999
119,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870430,0,172,144,167,-9999
120,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870501,0,178,144,167,-9999
121,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870502,0,172,122,172,-9999
122,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870503,0,189,122,183,-9999
123,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870504,0,189,144,161,-9999
124,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870505,0,211,111,189,-9999
125,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870506,0,194,161,172,-9999
126,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870507,0,200,161,172,-9999
127,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870508,0,178,161,172,-9999
128,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870509,0,178,156,167,-9999
129,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870510,0,178,156,172,-9999
130,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870511,0,183,161,172,-9999
131,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870512,0,189,161,178,-9999
132,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870513,0,178,161,161,-9999
133,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870514,0,183,161,172,-9999
134,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870515,0,178,144,172,-9999
135,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870516,0,189,156,189,-9999
136,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870517,0,189,167,178,-9999
137,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870518,0,189,161,161,-9999
138,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870519,0,189,156,161,-9999
139,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870520,0,178,139,167,-9999
140,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870521,0,183,128,178,-9999
141,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870522,0,178,100,167,-9999
142,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870523,0,178,150,167,-9999
143,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870524,0,178,139,167,-9999
144,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870525,0,172,150,144,-9999
145,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870526,0,172,139,156,-9999
146,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870527,0,172,167,128,-9999
147,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870528,0,172,144,161,-9999
148,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870529,0,172,128,167,-9999
149,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870530,0,178,150,167,-9999
150,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870531,0,189,133,183,-9999
151,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870601,0,-9999,-9999,-9999,-9999
152,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870602,0,-9999,-9999,-9999,-9999
153,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870603,0,194,128,-9999,-9999
154,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870604,0,189,139,-9999,-9999
155,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870605,0,211,139,-9999,-9999
156,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870606,0,211,139,178,-9999
157,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870607,0,183,156,178,-9999
158,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870608,0,183,161,178,-9999
159,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870609,0,183,156,172,-9999
160,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870610,0,189,156,161,-9999
161,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870611,0,172,150,167,-9999
162,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870612,0,178,150,167,-9999
163,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870613,0,183,150,178,-9999
164,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870614,0,183,156,172,-9999
165,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870615,0,189,122,178,-9999
166,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870616,0,183,117,178,-9999
167,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870617,0,183,150,172,-9999
168,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870618,0,183,150,172,-9999
169,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870619,0,178,156,172,-9999
170,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870620,0,178,156,178,-9999
171,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870621,0,183,161,178,-9999
172,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870622,0,189,161,183,-9999
173,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870623,0,189,161,172,-9999
174,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870624,0,183,161,178,-9999
175,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870625,0,183,161,167,-9999
176,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870626,0,183,156,172,-9999
177,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870627,0,194,161,178,-9999
178,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870628,0,189,161,178,-9999
179,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870629,0,189,161,178,-9999
180,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870630,0,189,161,178,-9999
181,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870701,0,189,128,183,-9999
182,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870702,0,189,122,178,-9999
183,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870703,0,217,161,172,-9999
184,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870704,0,211,161,172,-9999
185,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870705,0,183,150,172,-9999
186,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870706,0,183,167,172,-9999
187,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870707,0,183,161,178,-9999
188,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870708,0,183,161,183,-9999
189,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870709,0,194,167,183,-9999
190,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870710,0,189,161,183,-9999
191,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870711,0,194,161,183,-9999
192,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870712,0,200,172,194,-9999
193,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870713,0,200,161,189,-9999
194,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870714,0,200,161,178,-9999
195,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870715,0,200,161,178,-9999
196,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870716,0,183,167,178,-9999
197,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870717,0,189,150,189,-9999
198,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870718,0,194,167,189,-9999
199,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870719,0,194,178,189,-9999
200,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870720,0,200,150,183,-9999
201,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870721,0,200,150,183,-9999
202,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870722,0,200,128,189,-9999
203,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870723,0,189,133,183,-9999
204,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870724,0,194,144,183,-9999
205,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870725,0,194,144,183,-9999
206,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870726,0,200,150,194,-9999
207,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870727,0,200,161,189,-9999
208,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870728,0,200,167,189,-9999
209,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870729,0,194,172,189,-9999
210,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870730,0,211,167,200,-9999
211,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870731,0,211,133,206,-9999
212,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870801,0,228,133,211,-9999
213,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870802,0,228,183,206,-9999
214,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870803,0,217,167,206,-9999
215,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870804,0,217,183,200,-9999
216,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870805,0,217,194,206,-9999
217,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870806,0,217,189,206,-9999
218,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870807,0,217,194,206,-9999
219,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870808,0,222,189,211,-9999
220,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870809,0,222,189,206,-9999
221,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870810,0,211,194,206,-9999
222,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870811,0,211,189,211,-9999
223,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870812,0,211,189,206,-9999
224,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870813,0,206,178,189,-9999
225,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870814,0,206,161,200,-9999
226,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870815,0,206,167,200,-9999
227,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870816,0,211,128,194,-9999
228,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870817,0,211,128,189,-9999
229,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870818,0,211,128,189,-9999
230,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870819,0,206,139,200,-9999
231,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870820,0,200,144,200,-9999
232,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870821,0,206,144,200,-9999
233,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870822,0,206,139,200,-9999
234,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870823,0,206,122,189,-9999
235,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870824,0,206,150,183,-9999
236,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870825,0,194,172,189,-9999
237,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870826,0,200,133,200,-9999
238,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870827,0,194,144,189,-9999
239,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870828,0,194,144,189,-9999
240,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870829,0,200,144,194,-9999
241,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870830,0,206,144,-9999,-9999
242,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870831,0,206,150,200,-9999
243,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870901,0,217,183,206,-9999
244,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870902,0,228,178,217,-9999
245,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870903,0,217,172,206,-9999
246,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870904,0,217,178,206,-9999
247,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870905,0,200,167,194,-9999
248,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870906,0,206,139,200,-9999
249,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870907,0,211,122,211,-9999
250,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870908,0,217,144,167,-9999
251,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870909,0,222,167,206,-9999
252,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870910,0,228,161,200,-9999
253,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870911,0,211,183,189,-9999
254,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870912,0,200,178,200,-9999
255,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870913,0,178,178,-9999,-9999
256,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870914,0,206,133,200,-9999
257,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870915,0,211,133,200,-9999
258,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870916,0,206,172,194,-9999
259,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870917,0,206,117,200,-9999
260,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870918,0,206,156,200,-9999
261,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870919,0,206,172,194,-9999
262,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870920,0,206,167,200,-9999
263,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870921,0,211,161,211,-9999
264,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870922,0,217,161,217,-9999
265,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870923,0,222,161,217,-9999
266,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870924,0,222,167,222,-9999
267,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870925,0,222,161,222,-9999
268,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870926,0,206,167,200,-9999
269,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870927,0,206,167,200,-9999
270,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870928,0,211,156,200,-9999
271,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870929,0,217,211,161,-9999
272,GHCND:USC00046377,OCEANSIDE MARINA CA US,19870930,0,222,156,211,-9999
273,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871001,0,222,194,217,-9999
274,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871002,0,217,156,211,-9999
275,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871003,0,267,150,267,-9999
276,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871004,0,-9999,-9999,-9999,-9999
277,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871005,0,294,150,183,-9999
278,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871006,0,206,122,200,-9999
279,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871007,0,200,172,194,-9999
280,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871008,0,200,178,183,-9999
281,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871009,0,200,172,161,-9999
282,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871010,0,200,122,194,-9999
283,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871011,89,239,133,189,-9999
284,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871012,333,206,161,178,-9999
285,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871013,33,194,156,189,-9999
286,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871014,0,194,156,183,-9999
287,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871015,0,200,167,194,-9999
288,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871016,0,194,150,200,-9999
289,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871017,0,194,178,178,-9999
290,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871018,0,183,178,183,-9999
291,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871019,0,200,172,189,-9999
292,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871020,0,200,172,194,-9999
293,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871021,0,200,128,189,-9999
294,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871022,25,222,167,194,-9999
295,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871023,46,206,172,194,-9999
296,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871024,18,200,167,194,-9999
297,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871025,0,217,156,200,-9999
298,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871026,0,261,161,211,-9999
299,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871027,0,222,178,200,-9999
300,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871028,0,211,156,194,-9999
301,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871029,0,200,161,194,-9999
302,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871030,0,194,122,183,-9999
303,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871031,107,200,144,172,-9999
304,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871101,18,211,144,194,-9999
305,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871102,0,211,144,167,-9999
306,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871103,0,178,106,172,-9999
307,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871104,0,183,128,172,-9999
308,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871105,107,189,128,172,-9999
309,GHCND:USC00046377,OCEANSIDE MARINA CA US,19871106,18,178,128,117,-9999
